A
Reiseveranstalter,Reiseveranstaltung; Reisebüro; Reiseorganisation; Reisekoordination; Reiseausrichtung; Reiseveranstaltende
Reiter,Person, die reitet
Rekrut,Nachwuchs (der Grundausbildung in der Bundeswehr)
Rektor,Schulleitung
Rentner,Person im Ruhestand; Person in Rente
Rentner,Menschen, im Rentenalter; Menschen, die in der Rente sind; Menschen in Rente
Reparateur,
Repetent,
Reporter,Presse; berichterstattende Person; Medienvertretung
Repräsentanten,Vertretung
Respondent,
Rettungsassistent,Rettungsassistenz; mitarbeitende Person im Rettungsdienst
Rettungssanitäter,Rettungskraft; Rettungssanitätsdienst
Rettungsschwimmer,aus dem Wasser rettende Person
Rettungshelfer,Rettungshilfe; rettungshilfeleistende Person
Rezeptionist,Empfang; Person/Personal am Empfang; Rezeption
Rezipient,rezipierende Person; empfangende Person
Rezipienten,Rezipierende; Publikum
Richter,rechtsprechende Person
Richter,Richterschaft
Ritter,Mensch in Rüstung
Ritterschlag,Belobigung; Ehrung; höchste Anerkennung einer Person
Ritterstand,regierender Adel
Rivale,Konkurrenz; Gegenpart
Rollstuhlfahrer,Person im Rollstuhl
Ruderer,rudernde Person
S
Sachbearbeiter,Verwaltungskraft
Sachbearbeiter,Verwaltungskräfte; Sachbearbeitende; Sachverständige
Sachbearbeiternummer,Kennnummer; Verwaltungsnummer; Nummer der zuständigen Verwaltungskraft
Sachverständiger,Person mit Sachverstand in ...
Salafist,salafistische Person
Sammler,Sammelnde
Sänger,Stimme; Act
Sänger,Stimmen; Chor; Choraktive; Personen, die singen; Gesangsgruppe; Singende
... Die Sänger des Chores verzauberten durch ihre Gesänge die Gäste des Galaabends. ,... Der Chor verzauberte durch seine Gesänge das Publikum des Galaabends.
... An der Oper arbeiten 30 hauptberufliche Sänger.,... An der Oper singen 30 Personen hauptberuflich.
Sanitäter,Rettungskräfte; Sanitätsdienst
Säugling,[ist bereits genderneutral]
Schatzmeister,Finanzvorstand; Kassenführung; Kassenverwaltung
Schauspieler,Rollen; Besetzung; Darstellende
Schiedsrichter,Spielleitung; schiedsrichtende Person; schiedsrichtendes Gremium; Schiedsgericht
Schirmherr,Support; gefördert/unterstützt von...
Schirmherrschaft,Support; gefördert/unterstützt von...; Vorstand; Repräsentanz
Schlägertyp,gewalttätige Person
Schlichter,Schlichtende; Schlichtungspersonen
Schmied,auf die Schmiedekunst spezialisierte Person
Schneemann,Schneefigur
Schöffe,Schöffendienst leistende Person; ehrenamtlich richtende Person
Schöpfer,(er-)schaffende Person
Schöpfer,(Er-)Schaffende
Schreiber,schreibende Person
Schriftsteller,bücherschreibende Person
Schriftsteller,Urheberrechtsinhabende; Verfassende; Schreibende; Literaturschaffende
Schuhmacher,schuhherstellende Fachkraft
Schulabbrecher,Geringqualifizierte; Menschen ohne Schulabschluss
Schulbegleiter,Schulbegleitung
Schuldiger,schuldige Person
Schuldige,[im Plural ist dieses Wort schon gendergerecht]
Schuldner,die in Schuld stehende Person
Schüler,Schulkind; Klassenmitglied; lernende Person
Schüler,Schulkinder; Kinder; Jugendliche; die Klasse; Lernende; Beschulte; Klassenmitglieder; Mädchen und Jungen; Schülerschaft; Schülis
Schüleraustausch,Schulaustausch
Schülerausweis,Schulausweis
Schülerbegegnung,Schulbegegnung; Klassenbegegnung
Schülerexperiment,Gruppenexperiment; Klassenexperiment; Einzelexperiment
Schülerfahrtkosten,Schulfahrtkosten; Schulwegkosten; Exkurskosten; Fahrtkosten
Schülerlabor,Schullabor
Schülerpraktikum,Schulpraktikum; Praktikum in der Schulzeit
Schülervertreter,Person, die die Schülerschaft vertritt; Lernendenvertretung
Schülervertreter,Schulkindervertretung; Vertretung der Lernenden; Schülerschaftsvertretung
Schülervorstellungen,Schulaufführungen; Projektvorstellung; Musikaufführung; Theateraufführung; Konzert; Talentshow; Aufführung
Schülerzeitung,Schülerschaftszeitung
Schulleiter,Schulleitung
Schulsozialarbeiter,Fachkraft für Schulsozialarbeit
Schulträger,Schulträgerschaft
Schulungsleiter,Schulungsleitung
Schuster,Schusterwerkstatt; Schusterei
Schütze,schießende Person; Schuss abgebende Person/Dienstkraft
Schützenkönig,treffsicherste Person
schwangere Frauen,Schwangere
Schwätzer,Person mit losem Mundwerk; Unsinn redende Person
Schwesternzimmer,Dienstzimmer; Stationszimmer; Pflegestützpunkt
Schwiegermutter /-vater,Schwiegerelternteil
Schwimmer,schwimmende Person; Mensch mit Spaß am Schwimmen
Schwimmlehrer,Schwimmlehrkraft
Schwimmmeister,Badeaufsicht
Schwimmmeisterraum,Raum der Badeaufsicht
Seefahrer,Seeleute
Seelsorger ,
Seemann,Hochsee-Fachkraft; maritime Fachkraft
Segler,segelnde Person; Person im Segelsport
Sehr geehrte Damen und Herren!,
seinerzeit,zu jener Zeit; damals; einst; früher
seinesgleichen,von gleicher Art
Seiteneinsteiger,Person mit Seiteneinstieg/Quereinstieg
Seiteneinsteigerlehrgang,Seiteneinstiegslehrgang
Seiteneinsteigerprogramm,Seiteneinstiegsprogramm
Sekretärin,Verwaltungskraft; Assistenz; Schreibkraft; Bürokraft
Sekretärinnen,Verwaltungskräfte; Verwaltungsfachangestellte; Assistenzen; Schreibkräfte; Bürokräfte
Selbstabholer,bei Selbstabholung
Selbstdarsteller,sich selbst darstellende Person
Selbstmörder,einen Selbstmord/Suizid begehende Person
Selbstständiger,selbstständig arbeitende Person
Seminarleiter (sg./pl.),Seminarleitung
Sender,gesendet von ...
Sender-Empfänger-Problem [Kommunikation],Sende-Empfang-Problem
Sender-Nachricht-Empfänger-Modell (Kommunikationsmodell),Kommunikationsmodell
Sender,Sendende
Senioren,ältere Menschen; Menschen im Rentenalter; Menschen im 3. Lebensalter
Seniorenbeirat,Älterenbeirat; Ruhestandsbeirat; Beirat für das 3. Lebensalter
Seniorenangebot,Angebote für ältere Menschen
Servicemitarbeiter,Service
Sexist,sexistische Person
Sheriff,
Showmaster,Showleitung; Showmoderation; moderierende Person
Sicherheitsbeauftragter,für Sicherheit zuständige/beauftragte Person; für Sicherheitsthemen zuständige/beauftragte Person
Siedler,Ansässige; Siedelnde
Sieger,Erster Platz; erstplatzierte Person
Siegerehrung,Bestenehrung; Bestenauszeichnung; Ehrung der gewinnenden Personen
Sitznachbar,Person neben mir; nebenan sitzende Person
... Diskutiere mit deinem Sitznachbarn.,... Diskutiere mit der Person neben dir.
Skeptiker,(an etwas) zweifelnde Person
... die Argumente der EU-Skeptiker,... die Argumente der an der EU zweifelnden Menschen
Sklave,versklavte Person; in Sklaverei gehaltene Person; unfreier Mensch; leibeigene Person
Sklaven,Versklavte; in Sklaverei Gehaltene; Unfreie; Leibeigene
Sklavenhalter,Sklaverei Ausführende
Softwareentwickler,Software entwickelnde Person
Soldat,Mitglied der Streitkräfte eines Landes
Soldaten,Streitkräfte
Solist,Solopart
Sozialarbeiter,Fachkraft für Soziale Arbeit
Sozialarbeiter,Sozialarbeitende; Fachkräfte der Sozialen Arbeit
Sozialleistungsträger,Sozialleistungstragende
Sozialisten,
Sozialpädagoge,sozialpädagogische Fachkraft
Sozialversicherungsfachangestellter,in der Sozialversicherung fachangestellte Person
Späher,ausspähende Person
Sparringspartner,sich mit XY sparrende Person
Spaßverderber,Spaßbremse
Spaziergänger,Person zu Fuß; spazierende Person; wandernde Person; Wandersperson
Spaziergänger,Personen zu Fuß
Spediteur,für den Warentransport beauftragte Person
Spekulant,spekulierende Person
Spender,Gebende; Sponsoring; Spenden
Spezialist,auf  spezialisierte Person
Spezialisten,Sachkundige; Fachleute; Sachverständige
Spezialistenfunktion,Sachkundigenfunktion
Spieler,Teammitglied
Spieler,Spielende; Teammitglieder
Spielergruppen,Teams, Gruppen
Spielleiter,Spielleitung; Spielmoderation
Spielverderber,Spielverderbende Person; Spaßbremse
Spion,auskundschaftende Person; spionierende Person
Spitzbubenleiter,Steighilfe; Raubleiter; Baumleiter; Dachlattentreppe
Spitzenvertreter,Spitzenvertretung
Sprachlotse,
Sprachschüler,Sprachlernende; Spracherlernende
Sprecher [Radio, Fernsehen, Hörbuch],Stimme; Text gesprochen von; Moderation; Kommentar; Ansage; sprechende Person
Sprecher [einer Organisation, Gruppe],Sprachrohr; Pressestelle; Öffentlichkeitsarbeit
Sprecher [einer Sprache],Sprechende; Sprachbenutzende
Sprecher ,Abgeordnete
Sprecher-Hörer-Wechsel [im Schulunterricht],
Sprecherwechsel,Turn-Taking; Redeübernahme; Vergabe des Rederechts
Sprengbefugter,sprengbefugte Person
Sprengberechtigter,sprengberechtigte Person
Springer/Springerdienst,Ersatz; Vertretung; Stellvertretung
Sponsoren,Sponsoring; geldgebende Personen/Firmen; unterstützende Personen/Firmen; Sponsoringkreis; Sponsoringbeteiligte
Sportfreunde,Mitglieder des/unseres Vereins
... Liebe Sportfreunde, schön, dass Ihr heute zur Vollversammlung unseres Vereins gekommen seid!,... Liebe Mitglieder unseres Vereins, schön, dass Ihr heute zur Vollversammlung gekommen seid!
Sportler,sporttreibende Person
Sportler,Sporttreibende; sportlich Aktive
Staatsbürgerschaft,Staatsangehörigkeit; Nationalität
Staatsmänner,Volksbeauftragte; Menschen in der Politik; Mitglieder des Bundestags / Bundesrats / der Regierung / ...; MdB
Stadtführer,Stadtführung; Reiseleitung; [ist das Buch / der Prospekt gemeint, muss nicht gegendert werden]
Stakeholder,Anspruchsgruppe; Interessenvertretung
Star,berühmte Persönlichkeit; Berühmtheit [einige empfinden den Begriff Star bereits genderneutral, z.B. Sie ist ein Star.]
Steinbildhauer,
Steinewerfer,Steinewerfende; Steine werfende Personen
Steinmetz,Stein bearbeitende Person
Stelleninhaber,Stelle ausführende Person; Funktion begleitende Person
Stellvertreter,Stellvertretung
Sterbender,sterbende Person
Steuerberater,Steuerberatung; Steuerkanzlei; zu Steuern beratende Person; der steuerberatenden Berufe angehörige Person
Steuerberater,Angehörige der steuerberatenden Berufe
Steuerberaterpraxis,Steuerberatungspraxis
Steuerhinterzieher,Steuerhinterziehende
Steuerschuldner,steuerschuldige Person; abgabenpflichtige Person
Steuerzahler,steuerzahlende Person; steuerpflichtige Person
stiefmütterlich,stiefelterlich; achtlos; nachlässig; gleichgültig; lieblos
Stifterrat,Stiftungsrat
Stifterversammlung,Stiftungsversammlung
Stimmzähler,Stimmen zählende Person; Stimmen zählendes Mitglied
Stipendiat,geförderte Person
Stipendiaten,Studierende mit Stipendium; Geförderte
Störer,Störende
Strafgefangener,Person in Haft
Sträfling,Person in Haft
Straftäter,straffällige Person
Strahlemann [bei Babys],Sonnenschein
Stratege,strategisch agierende Person; planvoll handelnde Person
Streamer,Streamende
Strichmännchen,Strichfigürchen; Strichmensch; Strichmenschlein
Strohmann,Strohmensch; Strohfigur
Strohmänner,Strohleute
Student,Studi; Mitglied der Studierenden
Studenten,Studierende; Studis
Studentenjob,Studierendenjob; Studijob; Job
Studentenstadt,Studi-Stadt; Universitätsstadt; Studierendenstadt; Hochschulstadt
Studentenwerk,Studierendenwerk
Studentenwohnheim,Studierendenwohnheim
Studienanfänger,Studienbeginnende; Erstis; Erstsemestrige
Studienaussteiger,Studienabbrechende
Studienbewerber,Studienbewerbungen; Einschreibungen
Subunternehmer,Subunternehmen
Supervisor,Person mit Führungsverantwortung; Person mit leitender Funktion/mit
Kontrollfunktionen; Person, die Supervision anbietet
Supervisoren,Supervidierende
Supporter,Mitwirkende; Befürwortende
Suprematist,
Sympathisant,sympathisierende Person
Systemadministrator,Systemadmin; Systemadministration
Systembetreuer,Systembetreuung
T
Tagesmutter,Tagespflege(person); Tagesbetreuung; Kinderbetreuung; Tageselter
Tagesmütter,Tageseltern
Talkmaster,Moderation; moderierende Person
Tante-Emma-Laden,Minimarkt; Laden für Waren des täglichen Bedarfs
Tanten und Onkel,Geschwister der Eltern
Tänzer,Tanzende; Tanzbegeisterte
Tatbeteiligter,an einer Tat beteiligte Person
Tatbeteiligte,[im Plural ist dieses Wort schon gendergerecht]
Täter,Unrechtsperson
Täter,Unrechtspersonen; Tatbegehende ; Kriminelle; (Straf-)Tat begangen von...
Täterrolle,Tatbegehende
Taucher,Tauchsport ausübende Person; tauchende Person
Täufling,Taufkind; getauft werdende Person; zu taufende Person
Teamleiter,Teamleitung
Teampartner,Teammitglied
Teampartner,Teammitglieder; Teambeteiligte (Personen)
Teamplayer,
Techniker,technische Fachkraft
... staatlich anerkannter Techniker,... Technische Fachkraft mit staatlicher Anerkennung; staatlich anerkannte Fachkraft im Bereich Technik
Technologe,Technologiefachkraft
Teilnehmer,mitwirkende Person; teilnehmende Person
Teilnehmer,Teilnehmende; Beteiligte; alle, die an ... teilnehmen; Anwesende; Anmeldungen
... Wie viele Teilnehmer wird der Kurs haben?,... Wie viele Anmeldungen gibt es für den Kurs?; Wie viele haben sich für den Kurs angemeldet?
... Die Teilnehmer waren zufrieden.,... Alle, die teilnahmen, waren zufrieden.
Teilnehmergebühr,Teilnahmegebühr; Kursgebühr; Kosten
Teilnehmerliste,Teilnahmeliste; Anwesenheitsliste; Teilnehmendenliste
teilnehmerorientiert,subjektorientiert; personorientiert; teilnehmendenorientiert; gruppenorientiert
Teilnehmerzahl,Teilnahmezahl; Gruppengröße; Anmeldezahl
Telemitarbeiter,Remote-Personal; Tele-Personal
Telemitarbeiter,Telemitarbeitende; Tele-Personal; Remote-Personal
Terrorist,des Terrors verdächtigte Person; eines Terroranschlags überführte Person
Terroristen,Terrorisierende
Tester,Testende; Testpersonen
Testleiter,Testleitung
Theaterpädagoge,theaterpädagogische Fachkraft
Theoretiker,theoretisch Arbeitende
Therapeut,therapeutisches Fachpersonal
Therapeuten,Therapierende
Tierarzt,tiermedizinisches Fachpersonal
Tierhalter,tierhaltende Person
Tierschützer,im Tierschutz engagierte Person
Tierschützer,Tierschützende
Tischnachbar,Person neben dir; nebenansitzende Person
Tontechniker,tontechnische Fachkraft
Töpfer,töpfernder Mensch
Torhüter,torhütende Person
Torwart,torhütende Person
Tourguide,Tourleitung; Reiseleitung
Touristen,Urlaubsgäste
Träger,Trägerschaft; verantwortliche Einrichtung/Körperschaft
Träger [im Sinne von Kleidungsstücke tragen],Tragende
Trainer,Übungsleitung; moderierende Person
Trainer,Moderierende; Referierende; Vortragende; Unterrichtende; Lehrende
Transatlantiker,Menschen (in der Politik) mit transatlantischen Gedanken
Trauzeuge,die Trauung bezeugende Personen; Trauungsbegleitung
Trauzeugen,die Trauung Bezeugende; Trauungsbegleitung
Treuhänder,treuhändisch beauftragte Person
Trompeter,Trompete spielende Person
Tüftler,tüftelnde Person
der Türke [im Sinne vom Gemüse-/Obstladen] ,türkischer Gemüse-/Obstladen; Laden um die Ecke; kleiner Gemüseladen
Turnschwestern,Turngeschwister
Tutor,studentische Hilfskraft; Übungsgruppenleitung; Tutoriumsleitung
Tutoren,Übungs(an)leitende; Tutoriumsbegleitende; Ratgebende; Begleitung; studentische Hilfskräfte
... Andreas und Elsa sind Tutoren für die Übungen zur Vorlesung Mathematik für Biologen.,... Andreas und Elsa leiten die Übungen zur Vorlesung Mathematik für das Biologiestudium. / Andreas und Elsa betreuen die Übungen zur Vorlesung Mathematische Grundlagen
(Biologie).
U
Überbringer,überbringende Person
übermannen,überkommen; überwältigen
übermannt werden,überwältigt werden
... von Gefühlen übermannt werden,... von Gefühlen überwältigt werden; sich von Gefühlen hinreisen lassen
Übersetzer,Übersetzende; Literatur Übersetzende
Übungsleiter,sportliche/technische/praktische Anleitung; anleitende Person
Umschüler,Umlernende; Umschulende; die zu Qualifizierenden; Personen in beruflicher Neuorientierung
Unbekannter,unbekannte Person
unbemannt,ohne Besatzung; maschinengesteuert; autonom; ferngesteuert; unbesetzt; robotisch; personenlos
... unbemannte Raumfahrt,... robotische Raumfahrt
Unternehmer,Gewerbe betreibende Person; selbstständige Person
Unternehmer,Selbstständige; Wirtschaftstreibende; Geschäftsleute; Gewerbe Betreibende
Unterstützer,support; Förderung durch ...; unterstützendes Unternehmen; unterstützende Person
Unterstützer,support; Geldgebende; Förderung durch ...; Mitwirkende; Befürwortende
Unterzeichner,unterzeichnende Person; unterzeichnende Partei; Unterschrift
Unterzeichner,Unterzeichnende; Unterschriften
Urheber,Person der Urheberschaft
Urheberrecht,Recht auf Urheberschaft
Urlauber,reisende Person; urlaubende Person
Urlauber,Reisende
User,Nutzende; Personen, die Apps/Software nutzen; Mitglieder
... Wie viele User hat diese Website? / Wie oft wird diese Website genutzt?,... Wie viele Mitglieder hat diese Website?
V
V-Mann,V-Person
V-Männer,V-Leute
Vater,Elternteil
... Bei der Geburt eines Kindes steht dem Vater ein Tag bezahlter Sonderurlaub zu.,... Bei der Geburt eines Kindes steht dem anderen Elternteil ein Tag bezahlter Sonderurlaub zu.
Vaterland,Heimatland; Geburtsland; Erstland
väterlicherseits,[vornamen-]licherseits
Veganer,vegan lebende Person
Vegetarier,vegetarisch lebende Person
Veranstalter,veranstaltet durch/von ... ; Organisation; Ausrichtung
Veranstalter,Einladende; veranstaltet durch/von ... ; Organisation; Ausrichtung
Verantwortlicher,die Verantwortung tragende Person; verantwortliche Person
Verantwortliche,[im Plural ist dieses Wort schon gendergerecht]
Verbandsgesellschafter,Vertretungen / Beteiligte der Verbände
Verbandsvertreter,Vertretungen / Beteiligte der Verbände
Verbraucher,Kundschaft; Konsumierende; Privatpersonen; Verbrauchende;
Verbraucherschutz,Konsumierendenschutz
Verbraucherschützer,mit dem Verbraucherschutz  beauftragte Person
Verbrecher,Person, die eine Straftat/ein Verbrechen begeht
Verbrüderung,Verschwisterung
Verbündeter,ein Bündnis einhaltende Person; verbündete Person
... Bald entscheidet es sich, ob die Zeit unser Verbündeter ist.,... Bald entscheidet sich, ob die Zeit mit uns verbündet ist.
Verfasser,verfasst von; Autorenschaft
Verfechter,für einen Standpunkt einstehende Person; für ... einstehende Person
Verfolger,verfolgende Person
Verfolgungsakteure,Verfolgende
Verhandlungspartner,Verhandlungsgegenseite; Verhandlungsgegenüber
Verkäufer,Kaufhauspersonal; Personal; Verkaufskraft; Verkaufsperson; Geschäft; Onlineshop
Verkäufer,Kaufhauspersonal; Personal; Verkaufskräfte; Anbietende; Handeltreibende; Verkaufende
Verkehrssünder,Verkehrsregeln missachtende Person; gegen Verkehrsregeln verstoßende Person
Verkehrsteilnehmer,Verkehrsbeteiligte
Verleger ,Publizierende
Verleiher,verleihende Person
Verletzter,verletzte Person
Verlierer,der letzte Platz
Verlierer,die Letzten
Verlobter,verlobte Person
Verlobte,[im Plural ist dieses Wort schon gendergerecht]
Vermieter,vermietende Person
Vermittler,Mittelsperson
Versender,versendende Person; versendet von ...
Versichertenkarte,Versicherungskarte; Gesundheitskarte; Krankenkassenkarte
Versichertennummer,Versicherungsnummer
Versicherungsnehmer,versicherte Person, Versicherung abschließende Person
Versicherungsnehmer,versicherte Personen; Versicherte  , Versicherung abschließende Personen
Verstorbener,verstorbene Person
Versuchsleiter,Versuchsleitung
Verteidiger,Verteidigung; Rechtsvertretung
Vertragspartner,Vertragspartei; Vertragsperson
Vertragspartner,Vertragsparteien
Vertreter,in vertretender Position; Mitglied von ...
Vertreter,vertreten durch; Vertretung; Delegierte; Abgesandte; Abgeordnete; Beauftragte; Mitglieder; Vertretende
... Vertreter der Presse,... Mitglieder der Presse
... gesetzlicher Vertreter,... gesetzliche Vertretung; gesetzlich vertretende Person
Vertriebler,Vertriebsmitarbeitende
Verursacher,verursachende Person
Verursacher,Verursachende
Verwalter,verwaltende Person/Firma/Institution; Verwaltung
Verwandter,Familienmitglied
Verwender,verwendende Person
Verwender,Verwendende
Veteran,altgediente Person
Veteranen,Altgediente; ehemalige Kriegsteilnehmende
Veterinär,Fachkraft für Tiermedizin; Tiere heilende Person
Virologen,Menschen mit Fachgebiet Virologie; medizinisches / ärztliches Fachpersonal mit Expertise in Virologie
Visionär,Person mit Weitblick; Person mit Visionen
Vizepräsident,Vizevorsitz; Vizepräsidentschaft; Vize; 2. vorsitzende Person der Präsidentschaft
Volkswirte / Volkswirtschaftler,Fachleute der Volkswirtschaft; Graduierte der Volkswirtschaft; Studierende der Volkswirtschaft
Volontärsbeauftragter,beauftragte Person fürs Volontariat
Vordenker,vordenkende Person; Weg bereitende Person
Vordermann,Person davor; Person, die davor kam; vorausgehende Person
... Halten Sie 1,5m Abstand zum Vordermann.,... Halten Sie 1,5m Abstand zu anderen. / ... Halten Sie 1,5m Abstand zur Person vor Ihnen.
Vorgänger,vorangegangene Person; Person vor mir
Vorgängerprojekt,Vorprojekt; vorangegangenes Projekt
Vorgängerstudie,Vorstudie; vorangegangene Studie
Vorgesetzter,Führungskraft
Vormund,die Vormundschaft innehabende Person; Vormundschaft
... Vormund ist Frau Schulz.,... Die Vormundschaft hat Frau Schulz.
Vorläufer,älteres/altes Modell
Vorreiter,Person an der Spitze; Person, die etwas vorlebt; Person, die voraus denkt/handelt
Vorreiterrolle,Führungsrolle
Vorsitzender,den 1. Vorsitz hat ...
Vorstand,Vorstandsmitglied; im Vorstand
... Wer sind die anderen Vorstände?,... Wer sind die anderen Vorstandsmitglieder? / Wer ist noch im Vorstand?
W
Wachmann,Wachpersonal
Wächter (sg./pl.),Wache
Wähler,Wahlberechtigte; alle, die zur Wahl gegangen sind; Stimmberechtigte; Wahlvolk
... Die Parteien hoffen, dass am Sonntag möglichst viele Wähler zur Urne gehen.,... Die Parteien hoffen, dass am Sonntag möglichst viele Wahlberechtigte zur Urne gehen.
... Am Wahlsonntag äußerten die Wähler ihren Unmut über die aktuelle Regierung.,... Das Wahlergebnis macht den Unmut aller, die zur Wahl gegangen sind, über die aktuelle Regierung deutlich.
Wahlhelfer,Wahlhilfe; bei der Wahl helfende Person
Wählerinitiative,Initiative der Wahlberechtigten
Wählerverzeichnis,Wählendenverzeichnis; Wahlverzeichnis
Wählerstimme,Wahlstimme
Wahlmänner,Wahlleute
Waidmannsheil!,Waidleutsheil!
Wanderer,wandernde Person; Person auf Wanderung
Wart,überwachende Person
Wärter,Betreuung
Wegbegleiter,wegbegleitende Person; Wegbegleitung
Wegbereiter,Weg bereitende Person; prägende Person
Wegewart,Wege überwachende Person
Weggefährte,Wegbegleitung
Weggefährten,Wegbegleitungen; den Weg begleitende Personen
Weltenbummler,Weltreisende
weltmännisch,kosmopolitisch; weltgewandt
Weltmarktführer,Weltmarktführende
Werkstudent,Werkstudi; studentische Hilfskraft; studentische Stelle; studentischer Job
Werkstudenten,Werkstudierende
Werkstudentenstelle,Werkstudierendenstelle
Werkzeugmechaniker,Fachkraft für Werkzeugmechanik
Wettbewerber,Konkurrenz; Wettbewerbsteilnehmende
Widersacher,Widerpart; Konkurrenz
Widerstandskämpfer,Widerstandsleistende
Wiederholer [z.B. einer Prüfung],Wiederholende
Wikipedianer,Menschen hinter Wikipedia; Mitwirkende bei Wikipedia
Wilderer,wildernde Person; Person, die wildert; Person, die unbefugt jagt
Winzer,Weinbau betreibende Person
Wirtschaftsprüfer,Angehörige der wirtschaftsprüfenden Berufe
Wirtschaftswissenschaftler,Forschende der Wirtschaft(swissenschaft); Fachleute der Wirtschaftswissenschaft
Wissenschaftler,Mensch aus der Wissenschaft; forschende Person
Wissenschaftler,Forschende; wissenschaftliches Personal der Universität; Menschen aus der Wissenschaft; wissenschaftliche Arbeitskraft
wissenschaftlicher Mitarbeiter,wissenschaftlich mitarbeitende Person; wissenschaftliche Fachkraft
wissenschaftliche Mitarbeiter,wissenschaftliche Mitarbeitende
Wissensträger,Wissenstragende Person; des Wissens mächtige Person
Witwer,Verwitwete
Workshopleiter,Workshopleitung
X
Xylophonspieler,Xylophon Spielende
Y
YouTuber,auf Youtube arbeitende/performende Person; Person auf Youtube; einen Youtube-Kanal betreibende Person
Z
Zahlungsempfänger,Zahlung empfangende Person
Zahnarzt,zahnärztliches Fachpersonal; Fachkraft der Zahnmedizin; zahnmedizinisches Fachpersonal
Zahnarztpraxis,Praxis für Zahnerhaltung; zahnmedizinische Praxis; Praxis für Zahnmedizin
Zauberer,Zaubertrick vorführende Person; (schwarze) Zauberkraft aufübende Person
Zauberer,Zauberkunstschaffende
Zehnkämpfer,am Zehnkampf teilnehmende Person
Zeitarbeitnehmer,Zeitarbeitnehmende
Zeitgenosse,Mitmensch
Zeitwächter,Zeitwache
Zeitzeuge,zeitbezeugende Person; vor Ort gewesene Person
Zeuge,bezeugende Person
Zeugen,Bezeugende
Zimmerer,Zimmereifachkraft
Zimmermädchen,Servicekraft; Raumpflege; Reinigungskraft
Zimmermann,Zimmereifachkraft
Zivilist,Zivilperson
Zivilisten,Zivilpersonen
Zoobesucher,Zoogäste; Zoobesuche
Züchter,Fachperson Tier-/Pflanzen-/...-Zucht
Zugang für Rollstuhlfahrer,barrierefreier Zugang
Zuhörer,Publikum; Auditorium; Zuhörerschaft
Zulieferer,Zulieferfirma
Zuschauer,Person aus dem Publikum
Zuschauer,Publikum; Zuschauende
Zuschauerquote,Einschaltquote
Zuschauerraum,Zuschauraum; Publikumsraum
Zuschauerzahl,Publikumszahl
Zuständiger,zuständige Person
Zuwanderer,Zugewanderte; Personen mit Migrationshintergrund; Eingewanderte; Migrierte
Zweifler,Zweifelnde
